year,MES,mes num,time_serie,          211 - Extracción de petróleo y gas,"          212 - Minería de minerales metálicos y no metálicos, excepto petróleo y gas",          213 - Servicios relacionados con la minería,"          221 - Generación, transmisión y distribución de energía eléctrica",          222 - Suministro de agua y suministro de gas por ductos al consumidor final,          236 - Edificación,          237 - Construcción de obras de ingeniería civil,          238 - Trabajos especializados para la construcción,          311 - Industria alimentaria,          312 - Industria de las bebidas y del tabaco,          313 - Fabricación de insumos textiles y acabado de textiles,"          314 - Fabricación de productos textiles, excepto prendas de vestir",          315 - Fabricación de prendas de vestir,"          316 - Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos",          321 - Industria de la madera,          322 - Industria del papel,          323 - Impresión e industrias conexas,          324 - Fabricación de productos derivados del petróleo y del carbón,          325 - Industria química,          326 - Industria del plástico y del hule,          327 - Fabricación de productos a base de minerales no metálicos,          331 - Industrias metálicas básicas,          332 - Fabricación de productos metálicos,          333 - Fabricación de maquinaria y equipo,"          334 - Fabricación de equipo de computación, comunicación, medición y de otros equipos, componentes y accesorios electrónicos","          335 - Fabricación de accesorios, aparatos eléctricos y equipo de generación de energía eléctrica",          336 - Fabricación de equipo de transporte,"          337 - Fabricación de muebles, colchones y persianas",          339 - Otras industrias manufactureras
2015,Agosto,8,44,92.564100780679,110.046070388999,96.641026436923,123.210576760246,104.708245719123,109.024124163126,104.224893710818,102.322425902178,98.783949604376,114.993478997717,109.052055611714,113.654246687007,105.631785166453,103.805643563580,99.661810164622,110.036948212101,106.360095848707,90.439552304270,97.497961399178,110.635283247871,112.844660552720,108.421676434272,103.262994381842,102.607858909938,123.262865918851,114.174714630283,120.845815782009,103.164060147936,109.832636158302
2015,Septiembre,9,45,90.439063705477,108.701017298371,67.425479271405,121.575937504099,102.927074877850,117.202055757228,101.545057667068,100.966932610598,98.924185874719,116.905545046081,113.091640814562,114.384733121669,112.929884154277,101.474295467462,93.099151940816,108.679565530728,94.081119785893,84.910831854412,93.783775908486,109.525312587360,110.281656112698,108.310685204522,113.133521902430,100.274990419400,130.683551671307,120.750251281991,120.275825384871,100.909482400407,110.144137754610
2015,Octubre,10,46,93.608812444015,109.900377727170,69.001732290171,120.623690928546,104.417285854012,103.489461966732,101.098453906332,124.029558106134,102.835560136315,116.707213275140,110.476884673176,117.402831597534,126.737803840716,107.940991579787,99.002971188604,114.769182926076,109.739081643172,89.768902819644,96.674449373151,117.679629538790,115.796266151252,106.060118063986,115.596773563237,109.633531407377,137.410722551356,117.715401987539,133.552063860230,119.129067949569,120.039048134036
2015,Noviembre,11,47,90.383830636935,103.058779462349,64.439108629079,111.685932311621,104.473781813601,107.443183984606,106.582532674248,117.963638831251,102.754408296511,113.332679431916,104.388727563936,119.412150184510,114.413445674417,107.220951705938,119.287374936288,110.181498986120,115.637027797995,82.056521427005,85.956319401238,111.610103031332,107.992021065993,96.527345876063,105.598578445167,94.531271025186,131.692769711773,109.307699236081,121.043079423425,123.861988417034,112.815611482187
2015,Diciembre,12,48,93.189880846953,105.743983584767,63.063686485445,103.910818018950,105.119853818040,109.681960886744,110.123127154540,101.012158018947,105.735287451407,113.312060862544,86.700218707802,104.821468645885,95.677491565007,89.753580130224,92.470902479693,108.473574751604,109.812641164118,90.743878122635,90.066577376303,98.304272776226,105.902000213940,98.622429737053,100.407823338660,83.068571356763,124.511732581277,110.956648518168,102.901964152831,106.505134206179,110.257197368085
2016,Enero,1,49,92.162712809982,104.343634617751,132.924703754435,100.913384584879,103.637473824346,102.635076724893,88.047544793652,117.695903410251,106.982870061388,94.693197847187,95.712067823684,124.597229802889,94.781755875213,87.635652661602,103.248729407141,111.044250148565,100.305776862221,86.686736610745,93.586390319108,111.249450841821,105.930057497517,106.961137579571,107.990342609191,94.624042456617,132.831839490774,106.359285720585,113.379554200961,87.015534907268,111.034637357634
2016,Febrero,2,50,84.902709608995,105.621462575036,125.368937356125,99.866500027187,103.197907988861,108.150494686703,88.201400182962,119.179650832129,105.917111519844,100.769864653322,103.498750407677,121.768012358681,101.012014251519,101.719412300241,94.351531870911,111.473737003862,100.514802232523,83.660823380510,92.306519174815,116.527245092443,106.518373296163,103.616017106980,112.839885090618,95.759836379876,124.281111714530,111.865181565214,116.642177088601,91.142318185354,122.254808651437
2016,Marzo,3,51,90.690604516148,107.222621152367,112.395408909847,103.317741044748,105.228974393052,103.894424382396,88.775693672152,123.785243293333,106.963900769545,111.250547355932,103.591838624158,120.657639106607,101.126723192821,98.054254311284,100.061998297241,116.899511052305,102.865659416410,88.812047567895,92.019027396497,110.534097930368,110.213073013624,101.177205129297,111.623274036541,104.174426911598,123.342105191153,112.410543678691,115.242804745648,94.268077444572,115.102361876805
2016,Abril,4,52,86.159232458240,112.173621150542,77.267998541070,107.722736062882,104.801975304708,110.608384169693,86.330629650244,122.320647254767,108.452146334096,117.440044184090,108.426838175687,114.175398516910,107.045841153797,105.294061597704,101.474441491435,115.521213105616,109.483168366908,86.441734835486,91.475228561327,117.821397732985,111.781261855672,102.415059953497,109.584563952919,110.559623382832,121.754573236828,111.562945590513,116.130242430925,95.783833246913,117.690707739158
2016,Mayo,5,53,88.797306004064,114.524150673418,73.390121061892,114.683164648124,106.463851837371,111.470926721120,91.824727393458,115.226238702436,108.426448737901,120.978427389318,113.402048622724,122.345222917376,103.191289907502,102.735533459306,101.773794675890,116.857168651458,113.881526420531,81.337251860830,94.987687750951,118.716303194390,112.177085720649,103.793423700294,111.391153098265,104.744256504446,118.569456761269,114.032995037135,115.594806696627,102.789694540596,117.646555258513
